Time_Index,Price_mmbtu_z1,Price_mmbtu_z2,Price_mmbtu_z3
2008,25.68,25.68,25.68
2009,25.68,25.68,25.68
2010,25.68,25.68,25.68
2011,25.68,25.68,25.68
2012,25.68,25.68,25.68
2013,25.68,25.68,25.68
2014,25.68,25.68,25.68
2015,25.68,25.68,25.68
2016,25.68,25.68,25.68
2017,25.68,25.68,25.68
2018,25.68,25.68,25.68
2019,25.68,25.68,25.68
2020,25.68,25.68,25.68
2021,25.68,25.68,25.68
2022,25.68,25.68,25.68
2023,25.68,25.68,25.68
2024,25.68,25.68,25.68
2025,25.68,25.68,25.68
2026,25.68,25.68,25.68
2027,25.68,25.68,25.68
2028,25.68,25.68,25.68
2029,25.68,25.68,25.68
2030,25.68,25.68,25.68
2031,25.68,25.68,25.68
2032,25.68,25.68,25.68
2033,25.68,25.68,25.68
2034,25.68,25.68,25.68
2035,25.68,25.68,25.68
2036,25.68,25.68,25.68
2037,25.68,25.68,25.68
2038,25.68,25.68,25.68
2039,25.68,25.68,25.68
2040,25.68,25.68,25.68
2041,25.68,25.68,25.68
2042,25.68,25.68,25.68
2043,25.68,25.68,25.68
2044,25.68,25.68,25.68
2045,25.68,25.68,25.68
2046,25.68,25.68,25.68
2047,25.68,25.68,25.68
2048,25.68,25.68,25.68
2049,25.68,25.68,25.68
2050,25.68,25.68,25.68
2051,25.68,25.68,25.68
2052,25.68,25.68,25.68
2053,25.68,25.68,25.68
2054,25.68,25.68,25.68
2055,25.68,25.68,25.68
2056,25.68,25.68,25.68
2057,25.68,25.68,25.68
2058,25.68,25.68,25.68
2059,25.68,25.68,25.68
2060,25.68,25.68,25.68
2061,25.68,25.68,25.68
2062,25.68,25.68,25.68
2063,25.68,25.68,25.68
2064,25.68,25.68,25.68
2065,25.68,25.68,25.68
2066,25.68,25.68,25.68
2067,25.68,25.68,25.68
2068,25.68,25.68,25.68
2069,25.68,25.68,25.68
2070,25.68,25.68,25.68
2071,25.68,25.68,25.68
2072,25.68,25.68,25.68
2073,25.68,25.68,25.68
2074,25.68,25.68,25.68
2075,25.68,25.68,25.68
2076,25.68,25.68,25.68
2077,25.68,25.68,25.68
2078,25.68,25.68,25.68
2079,25.68,25.68,25.68
2080,25.68,25.68,25.68
2081,25.68,25.68,25.68
2082,25.68,25.68,25.68
2083,25.68,25.68,25.68
2084,25.68,25.68,25.68
2085,25.68,25.68,25.68
2086,25.68,25.68,25.68
2087,25.68,25.68,25.68
2088,25.68,25.68,25.68
2089,25.68,25.68,25.68
2090,25.68,25.68,25.68
2091,25.68,25.68,25.68
2092,25.68,25.68,25.68
2093,25.68,25.68,25.68
2094,25.68,25.68,25.68
2095,25.68,25.68,25.68
2096,25.68,25.68,25.68
2097,25.68,25.68,25.68
2098,25.68,25.68,25.68
2099,25.68,25.68,25.68
2100,25.68,25.68,25.68
2101,25.68,25.68,25.68
2102,25.68,25.68,25.68
2103,25.68,25.68,25.68
2104,25.68,25.68,25.68
2105,25.68,25.68,25.68
2106,25.68,25.68,25.68
2107,25.68,25.68,25.68
2108,25.68,25.68,25.68
2109,25.68,25.68,25.68
2110,25.68,25.68,25.68
2111,25.68,25.68,25.68
2112,25.68,25.68,25.68
2113,25.68,25.68,25.68
2114,25.68,25.68,25.68
2115,25.68,25.68,25.68
2116,25.68,25.68,25.68
2117,25.68,25.68,25.68
2118,25.68,25.68,25.68
2119,25.68,25.68,25.68
2120,25.68,25.68,25.68
2121,25.68,25.68,25.68
2122,25.68,25.68,25.68
2123,25.68,25.68,25.68
2124,25.68,25.68,25.68
2125,25.68,25.68,25.68
2126,25.68,25.68,25.68
2127,25.68,25.68,25.68
2128,25.68,25.68,25.68
2129,25.68,25.68,25.68
2130,25.68,25.68,25.68
2131,25.68,25.68,25.68
2132,25.68,25.68,25.68
2133,25.68,25.68,25.68
2134,25.68,25.68,25.68
2135,25.68,25.68,25.68
2136,25.68,25.68,25.68
2137,25.68,25.68,25.68
2138,25.68,25.68,25.68
2139,25.68,25.68,25.68
2140,25.68,25.68,25.68
2141,25.68,25.68,25.68
2142,25.68,25.68,25.68
2143,25.68,25.68,25.68
2144,25.68,25.68,25.68
2145,25.68,25.68,25.68
2146,25.68,25.68,25.68
2147,25.68,25.68,25.68
2148,25.68,25.68,25.68
2149,25.68,25.68,25.68
2150,25.68,25.68,25.68
2151,25.68,25.68,25.68
2152,25.68,25.68,25.68
2153,25.68,25.68,25.68
2154,25.68,25.68,25.68
2155,25.68,25.68,25.68
2156,25.68,25.68,25.68
2157,25.68,25.68,25.68
2158,25.68,25.68,25.68
2159,25.68,25.68,25.68
2160,25.68,25.68,25.68
2161,25.68,25.68,25.68
2162,25.68,25.68,25.68
2163,25.68,25.68,25.68
2164,25.68,25.68,25.68
2165,25.68,25.68,25.68
2166,25.68,25.68,25.68
2167,25.68,25.68,25.68
2168,25.68,25.68,25.68
2169,25.68,25.68,25.68
2170,25.68,25.68,25.68
2171,25.68,25.68,25.68
2172,25.68,25.68,25.68
2173,25.68,25.68,25.68
2174,25.68,25.68,25.68
2175,25.68,25.68,25.68
2176,25.68,25.68,25.68
2177,25.68,25.68,25.68
2178,25.68,25.68,25.68
2179,25.68,25.68,25.68
2180,25.68,25.68,25.68
2181,25.68,25.68,25.68
2182,25.68,25.68,25.68
2183,25.68,25.68,25.68
2184,25.68,25.68,25.68
2185,25.68,25.68,25.68
2186,25.68,25.68,25.68
2187,25.68,25.68,25.68
2188,25.68,25.68,25.68
2189,25.68,25.68,25.68
2190,25.68,25.68,25.68
2191,25.68,25.68,25.68
2192,25.68,25.68,25.68
2193,25.68,25.68,25.68
2194,25.68,25.68,25.68
2195,25.68,25.68,25.68
2196,25.68,25.68,25.68
2197,25.68,25.68,25.68
2198,25.68,25.68,25.68
2199,25.68,25.68,25.68
2200,25.68,25.68,25.68
2201,25.68,25.68,25.68
2202,25.68,25.68,25.68
2203,25.68,25.68,25.68
2204,25.68,25.68,25.68
2205,25.68,25.68,25.68
2206,25.68,25.68,25.68
2207,25.68,25.68,25.68
2208,25.68,25.68,25.68
2209,25.68,25.68,25.68
2210,25.68,25.68,25.68
2211,25.68,25.68,25.68
2212,25.68,25.68,25.68
2213,25.68,25.68,25.68
2214,25.68,25.68,25.68
2215,25.68,25.68,25.68
2216,25.68,25.68,25.68
2217,25.68,25.68,25.68
2218,25.68,25.68,25.68
2219,25.68,25.68,25.68
2220,25.68,25.68,25.68
2221,25.68,25.68,25.68
2222,25.68,25.68,25.68
2223,25.68,25.68,25.68
2224,25.68,25.68,25.68
2225,25.68,25.68,25.68
2226,25.68,25.68,25.68
2227,25.68,25.68,25.68
2228,25.68,25.68,25.68
2229,25.68,25.68,25.68
2230,25.68,25.68,25.68
2231,25.68,25.68,25.68
2232,25.68,25.68,25.68
2233,25.68,25.68,25.68
2234,25.68,25.68,25.68
2235,25.68,25.68,25.68
2236,25.68,25.68,25.68
2237,25.68,25.68,25.68
2238,25.68,25.68,25.68
2239,25.68,25.68,25.68
2240,25.68,25.68,25.68
2241,25.68,25.68,25.68
2242,25.68,25.68,25.68
2243,25.68,25.68,25.68
2244,25.68,25.68,25.68
2245,25.68,25.68,25.68
2246,25.68,25.68,25.68
2247,25.68,25.68,25.68
2248,25.68,25.68,25.68
2249,25.68,25.68,25.68
2250,25.68,25.68,25.68
2251,25.68,25.68,25.68
2252,25.68,25.68,25.68
2253,25.68,25.68,25.68
2254,25.68,25.68,25.68
2255,25.68,25.68,25.68
2256,25.68,25.68,25.68
2257,25.68,25.68,25.68
2258,25.68,25.68,25.68
2259,25.68,25.68,25.68
2260,25.68,25.68,25.68
2261,25.68,25.68,25.68
2262,25.68,25.68,25.68
2263,25.68,25.68,25.68
2264,25.68,25.68,25.68
2265,25.68,25.68,25.68
2266,25.68,25.68,25.68
2267,25.68,25.68,25.68
2268,25.68,25.68,25.68
2269,25.68,25.68,25.68
2270,25.68,25.68,25.68
2271,25.68,25.68,25.68
2272,25.68,25.68,25.68
2273,25.68,25.68,25.68
2274,25.68,25.68,25.68
2275,25.68,25.68,25.68
2276,25.68,25.68,25.68
2277,25.68,25.68,25.68
2278,25.68,25.68,25.68
2279,25.68,25.68,25.68
2280,25.68,25.68,25.68
2281,25.68,25.68,25.68
2282,25.68,25.68,25.68
2283,25.68,25.68,25.68
2284,25.68,25.68,25.68
2285,25.68,25.68,25.68
2286,25.68,25.68,25.68
2287,25.68,25.68,25.68
2288,25.68,25.68,25.68
2289,25.68,25.68,25.68
2290,25.68,25.68,25.68
2291,25.68,25.68,25.68
2292,25.68,25.68,25.68
2293,25.68,25.68,25.68
2294,25.68,25.68,25.68
2295,25.68,25.68,25.68
2296,25.68,25.68,25.68
2297,25.68,25.68,25.68
2298,25.68,25.68,25.68
2299,25.68,25.68,25.68
2300,25.68,25.68,25.68
2301,25.68,25.68,25.68
2302,25.68,25.68,25.68
2303,25.68,25.68,25.68
2304,25.68,25.68,25.68
2305,25.68,25.68,25.68
2306,25.68,25.68,25.68
2307,25.68,25.68,25.68
2308,25.68,25.68,25.68
2309,25.68,25.68,25.68
2310,25.68,25.68,25.68
2311,25.68,25.68,25.68
2312,25.68,25.68,25.68
2313,25.68,25.68,25.68
2314,25.68,25.68,25.68
2315,25.68,25.68,25.68
2316,25.68,25.68,25.68
2317,25.68,25.68,25.68
2318,25.68,25.68,25.68
2319,25.68,25.68,25.68
2320,25.68,25.68,25.68
2321,25.68,25.68,25.68
2322,25.68,25.68,25.68
2323,25.68,25.68,25.68
2324,25.68,25.68,25.68
2325,25.68,25.68,25.68
2326,25.68,25.68,25.68
2327,25.68,25.68,25.68
2328,25.68,25.68,25.68
2329,25.68,25.68,25.68
2330,25.68,25.68,25.68
2331,25.68,25.68,25.68
2332,25.68,25.68,25.68
2333,25.68,25.68,25.68
2334,25.68,25.68,25.68
2335,25.68,25.68,25.68
2336,25.68,25.68,25.68
2337,25.68,25.68,25.68
2338,25.68,25.68,25.68
2339,25.68,25.68,25.68
2340,25.68,25.68,25.68
2341,25.68,25.68,25.68
2342,25.68,25.68,25.68
2343,25.68,25.68,25.68
2344,25.68,25.68,25.68
2345,25.68,25.68,25.68
2346,25.68,25.68,25.68
2347,25.68,25.68,25.68
2348,25.68,25.68,25.68
2349,25.68,25.68,25.68
2350,25.68,25.68,25.68
2351,25.68,25.68,25.68
2352,25.68,25.68,25.68
2353,25.68,25.68,25.68
2354,25.68,25.68,25.68
2355,25.68,25.68,25.68
2356,25.68,25.68,25.68
2357,25.68,25.68,25.68
2358,25.68,25.68,25.68
2359,25.68,25.68,25.68
2360,25.68,25.68,25.68
2361,25.68,25.68,25.68
2362,25.68,25.68,25.68
2363,25.68,25.68,25.68
2364,25.68,25.68,25.68
2365,25.68,25.68,25.68
2366,25.68,25.68,25.68
2367,25.68,25.68,25.68
2368,25.68,25.68,25.68
2369,25.68,25.68,25.68
2370,25.68,25.68,25.68
2371,25.68,25.68,25.68
2372,25.68,25.68,25.68
2373,25.68,25.68,25.68
2374,25.68,25.68,25.68
2375,25.68,25.68,25.68
2376,25.68,25.68,25.68
2377,25.68,25.68,25.68
2378,25.68,25.68,25.68
2379,25.68,25.68,25.68
2380,25.68,25.68,25.68
2381,25.68,25.68,25.68
2382,25.68,25.68,25.68
2383,25.68,25.68,25.68
2384,25.68,25.68,25.68
2385,25.68,25.68,25.68
2386,25.68,25.68,25.68
2387,25.68,25.68,25.68
2388,25.68,25.68,25.68
2389,25.68,25.68,25.68
2390,25.68,25.68,25.68
2391,25.68,25.68,25.68
2392,25.68,25.68,25.68
2393,25.68,25.68,25.68
2394,25.68,25.68,25.68
2395,25.68,25.68,25.68
2396,25.68,25.68,25.68
2397,25.68,25.68,25.68
2398,25.68,25.68,25.68
2399,25.68,25.68,25.68
2400,25.68,25.68,25.68
2401,25.68,25.68,25.68
2402,25.68,25.68,25.68
2403,25.68,25.68,25.68
2404,25.68,25.68,25.68
2405,25.68,25.68,25.68
2406,25.68,25.68,25.68
2407,25.68,25.68,25.68
2408,25.68,25.68,25.68
2409,25.68,25.68,25.68
2410,25.68,25.68,25.68
2411,25.68,25.68,25.68
2412,25.68,25.68,25.68
2413,25.68,25.68,25.68
2414,25.68,25.68,25.68
2415,25.68,25.68,25.68
2416,25.68,25.68,25.68
2417,25.68,25.68,25.68
2418,25.68,25.68,25.68
2419,25.68,25.68,25.68
2420,25.68,25.68,25.68
2421,25.68,25.68,25.68
2422,25.68,25.68,25.68
2423,25.68,25.68,25.68
2424,25.68,25.68,25.68
2425,25.68,25.68,25.68
2426,25.68,25.68,25.68
2427,25.68,25.68,25.68
2428,25.68,25.68,25.68
2429,25.68,25.68,25.68
2430,25.68,25.68,25.68
2431,25.68,25.68,25.68
2432,25.68,25.68,25.68
2433,25.68,25.68,25.68
2434,25.68,25.68,25.68
2435,25.68,25.68,25.68
2436,25.68,25.68,25.68
2437,25.68,25.68,25.68
2438,25.68,25.68,25.68
2439,25.68,25.68,25.68
2440,25.68,25.68,25.68
2441,25.68,25.68,25.68
2442,25.68,25.68,25.68
2443,25.68,25.68,25.68
2444,25.68,25.68,25.68
2445,25.68,25.68,25.68
2446,25.68,25.68,25.68
2447,25.68,25.68,25.68
2448,25.68,25.68,25.68
2449,25.68,25.68,25.68
2450,25.68,25.68,25.68
2451,25.68,25.68,25.68
2452,25.68,25.68,25.68
2453,25.68,25.68,25.68
2454,25.68,25.68,25.68
2455,25.68,25.68,25.68
2456,25.68,25.68,25.68
2457,25.68,25.68,25.68
2458,25.68,25.68,25.68
2459,25.68,25.68,25.68
2460,25.68,25.68,25.68
2461,25.68,25.68,25.68
2462,25.68,25.68,25.68
2463,25.68,25.68,25.68
2464,25.68,25.68,25.68
2465,25.68,25.68,25.68
2466,25.68,25.68,25.68
2467,25.68,25.68,25.68
2468,25.68,25.68,25.68
2469,25.68,25.68,25.68
2470,25.68,25.68,25.68
2471,25.68,25.68,25.68
2472,25.68,25.68,25.68
2473,25.68,25.68,25.68
2474,25.68,25.68,25.68
2475,25.68,25.68,25.68
2476,25.68,25.68,25.68
2477,25.68,25.68,25.68
2478,25.68,25.68,25.68
2479,25.68,25.68,25.68
2480,25.68,25.68,25.68
2481,25.68,25.68,25.68
2482,25.68,25.68,25.68
2483,25.68,25.68,25.68
2484,25.68,25.68,25.68
2485,25.68,25.68,25.68
2486,25.68,25.68,25.68
2487,25.68,25.68,25.68
2488,25.68,25.68,25.68
2489,25.68,25.68,25.68
2490,25.68,25.68,25.68
2491,25.68,25.68,25.68
2492,25.68,25.68,25.68
2493,25.68,25.68,25.68
2494,25.68,25.68,25.68
2495,25.68,25.68,25.68
2496,25.68,25.68,25.68
2497,25.68,25.68,25.68
2498,25.68,25.68,25.68
2499,25.68,25.68,25.68
2500,25.68,25.68,25.68
2501,25.68,25.68,25.68
2502,25.68,25.68,25.68
2503,25.68,25.68,25.68
2504,25.68,25.68,25.68
2505,25.68,25.68,25.68
2506,25.68,25.68,25.68
2507,25.68,25.68,25.68
2508,25.68,25.68,25.68
2509,25.68,25.68,25.68
2510,25.68,25.68,25.68
2511,25.68,25.68,25.68
2512,25.68,25.68,25.68
2513,25.68,25.68,25.68
2514,25.68,25.68,25.68
2515,25.68,25.68,25.68
2516,25.68,25.68,25.68
2517,25.68,25.68,25.68
2518,25.68,25.68,25.68
2519,25.68,25.68,25.68
2520,25.68,25.68,25.68
2521,25.68,25.68,25.68
2522,25.68,25.68,25.68
2523,25.68,25.68,25.68
2524,25.68,25.68,25.68
2525,25.68,25.68,25.68
2526,25.68,25.68,25.68
2527,25.68,25.68,25.68
2528,25.68,25.68,25.68
2529,25.68,25.68,25.68
2530,25.68,25.68,25.68
2531,25.68,25.68,25.68
2532,25.68,25.68,25.68
2533,25.68,25.68,25.68
2534,25.68,25.68,25.68
2535,25.68,25.68,25.68
2536,25.68,25.68,25.68
2537,25.68,25.68,25.68
2538,25.68,25.68,25.68
2539,25.68,25.68,25.68
2540,25.68,25.68,25.68
2541,25.68,25.68,25.68
2542,25.68,25.68,25.68
2543,25.68,25.68,25.68
2544,25.68,25.68,25.68
2545,25.68,25.68,25.68
2546,25.68,25.68,25.68
2547,25.68,25.68,25.68
2548,25.68,25.68,25.68
2549,25.68,25.68,25.68
2550,25.68,25.68,25.68
2551,25.68,25.68,25.68
2552,25.68,25.68,25.68
2553,25.68,25.68,25.68
2554,25.68,25.68,25.68
2555,25.68,25.68,25.68
2556,25.68,25.68,25.68
2557,25.68,25.68,25.68
2558,25.68,25.68,25.68
2559,25.68,25.68,25.68
2560,25.68,25.68,25.68
2561,25.68,25.68,25.68
2562,25.68,25.68,25.68
2563,25.68,25.68,25.68
2564,25.68,25.68,25.68
2565,25.68,25.68,25.68
2566,25.68,25.68,25.68
2567,25.68,25.68,25.68
2568,25.68,25.68,25.68
2569,25.68,25.68,25.68
2570,25.68,25.68,25.68
2571,25.68,25.68,25.68
2572,25.68,25.68,25.68
2573,25.68,25.68,25.68
2574,25.68,25.68,25.68
2575,25.68,25.68,25.68
2576,25.68,25.68,25.68
2577,25.68,25.68,25.68
2578,25.68,25.68,25.68
2579,25.68,25.68,25.68
2580,25.68,25.68,25.68
2581,25.68,25.68,25.68
2582,25.68,25.68,25.68
2583,25.68,25.68,25.68
2584,25.68,25.68,25.68
2585,25.68,25.68,25.68
2586,25.68,25.68,25.68
2587,25.68,25.68,25.68
2588,25.68,25.68,25.68
2589,25.68,25.68,25.68
2590,25.68,25.68,25.68
2591,25.68,25.68,25.68
2592,25.68,25.68,25.68
2593,25.68,25.68,25.68
2594,25.68,25.68,25.68
2595,25.68,25.68,25.68
2596,25.68,25.68,25.68
2597,25.68,25.68,25.68
2598,25.68,25.68,25.68
2599,25.68,25.68,25.68
2600,25.68,25.68,25.68
2601,25.68,25.68,25.68
2602,25.68,25.68,25.68
2603,25.68,25.68,25.68
2604,25.68,25.68,25.68
2605,25.68,25.68,25.68
2606,25.68,25.68,25.68
2607,25.68,25.68,25.68
2608,25.68,25.68,25.68
2609,25.68,25.68,25.68
2610,25.68,25.68,25.68
2611,25.68,25.68,25.68
2612,25.68,25.68,25.68
2613,25.68,25.68,25.68
2614,25.68,25.68,25.68
2615,25.68,25.68,25.68
2616,25.68,25.68,25.68
2617,25.68,25.68,25.68
2618,25.68,25.68,25.68
2619,25.68,25.68,25.68
2620,25.68,25.68,25.68
2621,25.68,25.68,25.68
2622,25.68,25.68,25.68
2623,25.68,25.68,25.68
2624,25.68,25.68,25.68
2625,25.68,25.68,25.68
2626,25.68,25.68,25.68
2627,25.68,25.68,25.68
2628,25.68,25.68,25.68
2629,25.68,25.68,25.68
2630,25.68,25.68,25.68
2631,25.68,25.68,25.68
2632,25.68,25.68,25.68
2633,25.68,25.68,25.68
2634,25.68,25.68,25.68
2635,25.68,25.68,25.68
2636,25.68,25.68,25.68
2637,25.68,25.68,25.68
2638,25.68,25.68,25.68
2639,25.68,25.68,25.68
2640,25.68,25.68,25.68
2641,25.68,25.68,25.68
2642,25.68,25.68,25.68
2643,25.68,25.68,25.68
2644,25.68,25.68,25.68
2645,25.68,25.68,25.68
2646,25.68,25.68,25.68
2647,25.68,25.68,25.68
2648,25.68,25.68,25.68
2649,25.68,25.68,25.68
2650,25.68,25.68,25.68
2651,25.68,25.68,25.68
2652,25.68,25.68,25.68
2653,25.68,25.68,25.68
2654,25.68,25.68,25.68
2655,25.68,25.68,25.68
2656,25.68,25.68,25.68
2657,25.68,25.68,25.68
2658,25.68,25.68,25.68
2659,25.68,25.68,25.68
2660,25.68,25.68,25.68
2661,25.68,25.68,25.68
2662,25.68,25.68,25.68
2663,25.68,25.68,25.68
2664,25.68,25.68,25.68
2665,25.68,25.68,25.68
2666,25.68,25.68,25.68
2667,25.68,25.68,25.68
2668,25.68,25.68,25.68
2669,25.68,25.68,25.68
2670,25.68,25.68,25.68
2671,25.68,25.68,25.68
2672,25.68,25.68,25.68
2673,25.68,25.68,25.68
2674,25.68,25.68,25.68
2675,25.68,25.68,25.68
2676,25.68,25.68,25.68
2677,25.68,25.68,25.68
2678,25.68,25.68,25.68
2679,25.68,25.68,25.68
2680,25.68,25.68,25.68
2681,25.68,25.68,25.68
2682,25.68,25.68,25.68
2683,25.68,25.68,25.68
2684,25.68,25.68,25.68
2685,25.68,25.68,25.68
2686,25.68,25.68,25.68
2687,25.68,25.68,25.68
2688,25.68,25.68,25.68
2689,25.68,25.68,25.68
2690,25.68,25.68,25.68
2691,25.68,25.68,25.68
2692,25.68,25.68,25.68
2693,25.68,25.68,25.68
2694,25.68,25.68,25.68
2695,25.68,25.68,25.68
2696,25.68,25.68,25.68
2697,25.68,25.68,25.68
2698,25.68,25.68,25.68
2699,25.68,25.68,25.68
2700,25.68,25.68,25.68
2701,25.68,25.68,25.68
2702,25.68,25.68,25.68
2703,25.68,25.68,25.68
2704,25.68,25.68,25.68
2705,25.68,25.68,25.68
2706,25.68,25.68,25.68
2707,25.68,25.68,25.68
2708,25.68,25.68,25.68
2709,25.68,25.68,25.68
2710,25.68,25.68,25.68
2711,25.68,25.68,25.68
2712,25.68,25.68,25.68
2713,25.68,25.68,25.68
2714,25.68,25.68,25.68
2715,25.68,25.68,25.68
2716,25.68,25.68,25.68
2717,25.68,25.68,25.68
2718,25.68,25.68,25.68
2719,25.68,25.68,25.68
2720,25.68,25.68,25.68
2721,25.68,25.68,25.68
2722,25.68,25.68,25.68
2723,25.68,25.68,25.68
2724,25.68,25.68,25.68
2725,25.68,25.68,25.68
2726,25.68,25.68,25.68
2727,25.68,25.68,25.68
2728,25.68,25.68,25.68
2729,25.68,25.68,25.68
2730,25.68,25.68,25.68
2731,25.68,25.68,25.68
2732,25.68,25.68,25.68
2733,25.68,25.68,25.68
2734,25.68,25.68,25.68
2735,25.68,25.68,25.68
2736,25.68,25.68,25.68
2737,25.68,25.68,25.68
2738,25.68,25.68,25.68
2739,25.68,25.68,25.68
2740,25.68,25.68,25.68
2741,25.68,25.68,25.68
2742,25.68,25.68,25.68
2743,25.68,25.68,25.68
2744,25.68,25.68,25.68
2745,25.68,25.68,25.68
2746,25.68,25.68,25.68
2747,25.68,25.68,25.68
2748,25.68,25.68,25.68
2749,25.68,25.68,25.68
2750,25.68,25.68,25.68
2751,25.68,25.68,25.68
2752,25.68,25.68,25.68
2753,25.68,25.68,25.68
2754,25.68,25.68,25.68
2755,25.68,25.68,25.68
2756,25.68,25.68,25.68
2757,25.68,25.68,25.68
2758,25.68,25.68,25.68
2759,25.68,25.68,25.68
2760,25.68,25.68,25.68
2761,25.68,25.68,25.68
2762,25.68,25.68,25.68
2763,25.68,25.68,25.68
2764,25.68,25.68,25.68
2765,25.68,25.68,25.68
2766,25.68,25.68,25.68
2767,25.68,25.68,25.68
2768,25.68,25.68,25.68
2769,25.68,25.68,25.68
2770,25.68,25.68,25.68
2771,25.68,25.68,25.68
2772,25.68,25.68,25.68
2773,25.68,25.68,25.68
2774,25.68,25.68,25.68
2775,25.68,25.68,25.68
2776,25.68,25.68,25.68
2777,25.68,25.68,25.68
2778,25.68,25.68,25.68
2779,25.68,25.68,25.68
2780,25.68,25.68,25.68
2781,25.68,25.68,25.68
2782,25.68,25.68,25.68
2783,25.68,25.68,25.68
2784,25.68,25.68,25.68
2785,25.68,25.68,25.68
2786,25.68,25.68,25.68
2787,25.68,25.68,25.68
2788,25.68,25.68,25.68
2789,25.68,25.68,25.68
2790,25.68,25.68,25.68
2791,25.68,25.68,25.68
2792,25.68,25.68,25.68
2793,25.68,25.68,25.68
2794,25.68,25.68,25.68
2795,25.68,25.68,25.68
2796,25.68,25.68,25.68
2797,25.68,25.68,25.68
2798,25.68,25.68,25.68
2799,25.68,25.68,25.68
2800,25.68,25.68,25.68
2801,25.68,25.68,25.68
2802,25.68,25.68,25.68
2803,25.68,25.68,25.68
2804,25.68,25.68,25.68
2805,25.68,25.68,25.68
2806,25.68,25.68,25.68
2807,25.68,25.68,25.68
2808,25.68,25.68,25.68
2809,25.68,25.68,25.68
2810,25.68,25.68,25.68
2811,25.68,25.68,25.68
2812,25.68,25.68,25.68
2813,25.68,25.68,25.68
2814,25.68,25.68,25.68
2815,25.68,25.68,25.68
2816,25.68,25.68,25.68
2817,25.68,25.68,25.68
2818,25.68,25.68,25.68
2819,25.68,25.68,25.68
2820,25.68,25.68,25.68
2821,25.68,25.68,25.68
2822,25.68,25.68,25.68
2823,25.68,25.68,25.68
2824,25.68,25.68,25.68
2825,25.68,25.68,25.68
2826,25.68,25.68,25.68
2827,25.68,25.68,25.68
2828,25.68,25.68,25.68
2829,25.68,25.68,25.68
2830,25.68,25.68,25.68
2831,25.68,25.68,25.68
2832,25.68,25.68,25.68
2833,25.68,25.68,25.68
2834,25.68,25.68,25.68
2835,25.68,25.68,25.68
2836,25.68,25.68,25.68
2837,25.68,25.68,25.68
2838,25.68,25.68,25.68
2839,25.68,25.68,25.68
2840,25.68,25.68,25.68
2841,25.68,25.68,25.68
2842,25.68,25.68,25.68
2843,25.68,25.68,25.68
2844,25.68,25.68,25.68
2845,25.68,25.68,25.68
2846,25.68,25.68,25.68
2847,25.68,25.68,25.68
2848,25.68,25.68,25.68
2849,25.68,25.68,25.68
2850,25.68,25.68,25.68
2851,25.68,25.68,25.68
2852,25.68,25.68,25.68
2853,25.68,25.68,25.68
2854,25.68,25.68,25.68
2855,25.68,25.68,25.68
2856,25.68,25.68,25.68
2857,25.68,25.68,25.68
2858,25.68,25.68,25.68
2859,25.68,25.68,25.68
2860,25.68,25.68,25.68
2861,25.68,25.68,25.68
2862,25.68,25.68,25.68
2863,25.68,25.68,25.68
2864,25.68,25.68,25.68
2865,25.68,25.68,25.68
2866,25.68,25.68,25.68
2867,25.68,25.68,25.68
2868,25.68,25.68,25.68
2869,25.68,25.68,25.68
2870,25.68,25.68,25.68
2871,25.68,25.68,25.68
2872,25.68,25.68,25.68
2873,25.68,25.68,25.68
2874,25.68,25.68,25.68
2875,25.68,25.68,25.68
2876,25.68,25.68,25.68
2877,25.68,25.68,25.68
2878,25.68,25.68,25.68
2879,25.68,25.68,25.68
2880,25.68,25.68,25.68
2881,25.68,25.68,25.68
2882,25.68,25.68,25.68
2883,25.68,25.68,25.68
2884,25.68,25.68,25.68
2885,25.68,25.68,25.68
2886,25.68,25.68,25.68
2887,25.68,25.68,25.68
2888,25.68,25.68,25.68
2889,25.68,25.68,25.68
2890,25.68,25.68,25.68
2891,25.68,25.68,25.68
2892,25.68,25.68,25.68
2893,25.68,25.68,25.68
2894,25.68,25.68,25.68
2895,25.68,25.68,25.68
2896,25.68,25.68,25.68
2897,25.68,25.68,25.68
2898,25.68,25.68,25.68
2899,25.68,25.68,25.68
2900,25.68,25.68,25.68
2901,25.68,25.68,25.68
2902,25.68,25.68,25.68
2903,25.68,25.68,25.68
2904,25.68,25.68,25.68
2905,25.68,25.68,25.68
2906,25.68,25.68,25.68
2907,25.68,25.68,25.68
2908,25.68,25.68,25.68
2909,25.68,25.68,25.68
2910,25.68,25.68,25.68
2911,25.68,25.68,25.68
2912,25.68,25.68,25.68
2913,25.68,25.68,25.68
2914,25.68,25.68,25.68
2915,25.68,25.68,25.68
2916,25.68,25.68,25.68
2917,25.68,25.68,25.68
2918,25.68,25.68,25.68
2919,25.68,25.68,25.68
2920,25.68,25.68,25.68
2921,25.68,25.68,25.68
2922,25.68,25.68,25.68
2923,25.68,25.68,25.68
2924,25.68,25.68,25.68
2925,25.68,25.68,25.68
2926,25.68,25.68,25.68
2927,25.68,25.68,25.68
2928,25.68,25.68,25.68
2929,25.68,25.68,25.68
2930,25.68,25.68,25.68
2931,25.68,25.68,25.68
2932,25.68,25.68,25.68
2933,25.68,25.68,25.68
2934,25.68,25.68,25.68
2935,25.68,25.68,25.68
2936,25.68,25.68,25.68
2937,25.68,25.68,25.68
